x,y,z
-5.078749656677246e-07,-5.078749656677246e-07,-2.735231590270996e-05
-5.078749656677246e-07,-5.078749656677246e-07,-2.6647684097290037e-05
-5.986669659614563e-07,-4.913133084774017e-07,-2.720052146911621e-05
-5.799137353897095e-07,-4.7592291235923765e-07,-2.7277843475341794e-05
-5.986669659614563e-07,-4.913133084774017e-07,-2.6799478530883788e-05
-5.799137353897095e-07,-4.7592291235923765e-07,-2.67221565246582e-05
-5.552098155021667e-07,-4.556489288806915e-07,-2.735231590270996e-05
-5.552098155021667e-07,-4.556489288806915e-07,-2.6647684097290037e-05
-5.248087048530578e-07,-4.306993782520294e-07,-2.742317199707031e-05
-5.248087048530578e-07,-4.306993782520294e-07,-2.6576828002929686e-05
-4.913133084774017e-07,-5.986669659614563e-07,-2.720052146911621e-05
-4.7592291235923765e-07,-5.799137353897095e-07,-2.7277843475341794e-05
-4.913133084774017e-07,-5.986669659614563e-07,-2.6799478530883788e-05
-4.7592291235923765e-07,-5.799137353897095e-07,-2.67221565246582e-05
-4.556489288806915e-07,-5.552098155021667e-07,-2.735231590270996e-05
-4.556489288806915e-07,-5.552098155021667e-07,-2.6647684097290037e-05
-4.306993782520294e-07,-5.248087048530578e-07,-2.742317199707031e-05
-4.306993782520294e-07,-5.248087048530578e-07,-2.6576828002929686e-05
-4.800656735897064e-07,-4.800656735897064e-07,-2.742317199707031e-05
-4.800656735897064e-07,-4.800656735897064e-07,-2.6576828002929686e-05
-4.890223145484924e-07,-4.013302624225616e-07,-2.748968505859375e-05
-4.890223145484924e-07,-4.013302624225616e-07,-2.651031494140625e-05
-4.013302624225616e-07,-4.890223145484924e-07,-2.748968505859375e-05
-4.013302624225616e-07,-4.890223145484924e-07,-2.651031494140625e-05
-4.1127464175224303e-07,-4.1127464175224303e-07,-2.9999999999999997e-05
-4.473302960395813e-07,-4.473302960395813e-07,-2.748968505859375e-05
-4.473302960395813e-07,-4.473302960395813e-07,-2.651031494140625e-05
-4.1127464175224303e-07,-4.1127464175224303e-07,-2.7549081802368163e-05
-4.1127464175224303e-07,-4.1127464175224303e-07,-2.6450918197631835e-05
-5.649593472480773e-07,-5.649593472480773e-07,-2.1040519714355466e-05
-5.649593472480773e-07,-5.649593472480773e-07,-2.095948028564453e-05
-5.591621398925781e-07,-5.591621398925781e-07,-2.112114143371582e-05
-5.591621398925781e-07,-5.591621398925781e-07,-2.0878858566284178e-05
-5.649593472480773e-07,-5.649593472480773e-07,-1.904051971435547e-05
-5.649593472480773e-07,-5.649593472480773e-07,-1.895948028564453e-05
-5.591621398925781e-07,-5.591621398925781e-07,-1.912114143371582e-05
-5.591621398925781e-07,-5.591621398925781e-07,-1.887885856628418e-05
-5.476270914077758e-07,-5.476270914077758e-07,-2.120052146911621e-05
-5.476270914077758e-07,-5.476270914077758e-07,-2.0799478530883788e-05
-5.304726958274841e-07,-5.304726958274841e-07,-2.1277843475341797e-05
-5.304726958274841e-07,-5.304726958274841e-07,-2.0722156524658204e-05
-5.078749656677246e-07,-5.078749656677246e-07,-2.135231590270996e-05
-5.078749656677246e-07,-5.078749656677246e-07,-2.0647684097290037e-05
-5.476270914077758e-07,-5.476270914077758e-07,-1.920052146911621e-05
-5.476270914077758e-07,-5.476270914077758e-07,-1.8799478530883787e-05
-5.304726958274841e-07,-5.304726958274841e-07,-1.9277843475341796e-05
-5.078749656677246e-07,-5.078749656677246e-07,-1.935231590270996e-05
-5.304726958274841e-07,-5.304726958274841e-07,-1.8722156524658203e-05
-5.078749656677246e-07,-5.078749656677246e-07,-1.864768409729004e-05
-5.986669659614563e-07,-4.913133084774017e-07,-2.120052146911621e-05
-5.986669659614563e-07,-4.913133084774017e-07,-2.0799478530883788e-05
-5.799137353897095e-07,-4.7592291235923765e-07,-2.1277843475341797e-05
-5.799137353897095e-07,-4.7592291235923765e-07,-2.0722156524658204e-05
-5.552098155021667e-07,-4.556489288806915e-07,-2.135231590270996e-05
-5.552098155021667e-07,-4.556489288806915e-07,-2.0647684097290037e-05
-5.986669659614563e-07,-4.913133084774017e-07,-1.920052146911621e-05
-5.986669659614563e-07,-4.913133084774017e-07,-1.8799478530883787e-05
-5.799137353897095e-07,-4.7592291235923765e-07,-1.9277843475341796e-05
-5.552098155021667e-07,-4.556489288806915e-07,-1.935231590270996e-05
-5.248087048530578e-07,-4.306993782520294e-07,-2.142317199707031e-05
-5.248087048530578e-07,-4.306993782520294e-07,-2.0576828002929686e-05
-5.248087048530578e-07,-4.306993782520294e-07,-1.942317199707031e-05
-5.799137353897095e-07,-4.7592291235923765e-07,-1.8722156524658203e-05
-5.552098155021667e-07,-4.556489288806915e-07,-1.864768409729004e-05
-5.248087048530578e-07,-4.306993782520294e-07,-1.8576828002929685e-05
-4.913133084774017e-07,-5.986669659614563e-07,-2.120052146911621e-05
-4.913133084774017e-07,-5.986669659614563e-07,-2.0799478530883788e-05
-4.7592291235923765e-07,-5.799137353897095e-07,-2.1277843475341797e-05
-4.7592291235923765e-07,-5.799137353897095e-07,-2.0722156524658204e-05
-4.556489288806915e-07,-5.552098155021667e-07,-2.135231590270996e-05
-4.556489288806915e-07,-5.552098155021667e-07,-2.0647684097290037e-05
-4.913133084774017e-07,-5.986669659614563e-07,-1.920052146911621e-05
-4.913133084774017e-07,-5.986669659614563e-07,-1.8799478530883787e-05
-4.7592291235923765e-07,-5.799137353897095e-07,-1.9277843475341796e-05
-4.556489288806915e-07,-5.552098155021667e-07,-1.935231590270996e-05
-4.306993782520294e-07,-5.248087048530578e-07,-2.142317199707031e-05
-4.306993782520294e-07,-5.248087048530578e-07,-2.0576828002929686e-05
-4.306993782520294e-07,-5.248087048530578e-07,-1.942317199707031e-05
-4.7592291235923765e-07,-5.799137353897095e-07,-1.8722156524658203e-05
-4.556489288806915e-07,-5.552098155021667e-07,-1.864768409729004e-05
-4.306993782520294e-07,-5.248087048530578e-07,-1.8576828002929685e-05
-4.800656735897064e-07,-4.800656735897064e-07,-2.142317199707031e-05
-4.800656735897064e-07,-4.800656735897064e-07,-2.0576828002929686e-05
-4.800656735897064e-07,-4.800656735897064e-07,-1.942317199707031e-05
-4.890223145484924e-07,-4.013302624225616e-07,-2.148968505859375e-05
-4.890223145484924e-07,-4.013302624225616e-07,-2.051031494140625e-05
-4.890223145484924e-07,-4.013302624225616e-07,-1.9489685058593748e-05
-4.013302624225616e-07,-4.890223145484924e-07,-2.148968505859375e-05
-4.013302624225616e-07,-4.890223145484924e-07,-2.051031494140625e-05
-4.013302624225616e-07,-4.890223145484924e-07,-1.9489685058593748e-05
-4.473302960395813e-07,-4.473302960395813e-07,-2.148968505859375e-05
-4.1127464175224303e-07,-4.1127464175224303e-07,-2.1549081802368163e-05
-4.473302960395813e-07,-4.473302960395813e-07,-2.051031494140625e-05
-4.473302960395813e-07,-4.473302960395813e-07,-1.9489685058593748e-05
-4.1127464175224303e-07,-4.1127464175224303e-07,-2.0450918197631835e-05
-4.1127464175224303e-07,-4.1127464175224303e-07,-1.954908180236816e-05
-4.800656735897064e-07,-4.800656735897064e-07,-1.8576828002929685e-05
-4.890223145484924e-07,-4.013302624225616e-07,-1.8510314941406248e-05
-4.013302624225616e-07,-4.890223145484924e-07,-1.8510314941406248e-05
-4.473302960395813e-07,-4.473302960395813e-07,-1.8510314941406248e-05
-4.1127464175224303e-07,-4.1127464175224303e-07,-1.8450918197631834e-05
-6.176146268844604e-07,-5.068632364273071e-07,-1.1040519714355469e-05
-6.176146268844604e-07,-5.068632364273071e-07,-1.095948028564453e-05
-6.112771034240723e-07,-5.016621351242066e-07,-1.1121142387390136e-05
-6.112771034240723e-07,-5.016621351242066e-07,-1.0878857612609863e-05
-6.176146268844604e-07,-5.068632364273071e-07,-9.040519714355468e-06
-6.176146268844604e-07,-5.068632364273071e-07,-8.959480285644531e-06
-6.112771034240723e-07,-5.016621351242066e-07,-9.121142387390137e-06
-6.112771034240723e-07,-5.016621351242066e-07,-8.878857612609864e-06
-6.237699389457703e-07,-4.1678974032402036e-07,-1.1277844429016112e-05
-6.643219590187072e-07,-4.4388574361801144e-07,-1.1040519714355469e-05
-6.643219590187072e-07,-4.4388574361801144e-07,-1.095948028564453e-05
-6.575050950050354e-07,-4.393308758735657e-07,-1.1121142387390136e-05
-6.575050950050354e-07,-4.393308758735657e-07,-1.0878857612609863e-05
-6.643219590187072e-07,-4.4388574361801144e-07,-9.040519714355468e-06
-6.643219590187072e-07,-4.4388574361801144e-07,-8.959480285644531e-06
-6.575050950050354e-07,-4.393308758735657e-07,-9.121142387390137e-06
-6.575050950050354e-07,-4.393308758735657e-07,-8.878857612609864e-06
-6.439413428306579e-07,-4.3026787042617796e-07,-1.1200522422790527e-05
-6.439413428306579e-07,-4.3026787042617796e-07,-1.0799477577209473e-05
-6.237699389457703e-07,-4.1678974032402036e-07,-1.0722155570983886e-05
-6.439413428306579e-07,-4.3026787042617796e-07,-9.200522422790527e-06
-6.439413428306579e-07,-4.3026787042617796e-07,-8.799477577209472e-06
-6.237699389457703e-07,-4.1678974032402036e-07,-9.277844429016113e-06
-6.237699389457703e-07,-4.1678974032402036e-07,-8.722155570983886e-06
-6.176146268844604e-07,-5.068632364273071e-07,-2.0405192375183105e-06
-6.176146268844604e-07,-5.068632364273071e-07,-1.9594806432723997e-06
