x,y,z
-6.040799617767334e-07,-9.040694832801819e-07,-2.183342933654785e-05
-5.916182994842529e-07,-8.854193687438964e-07,-2.2275718688964843e-05
-5.916182994842529e-07,-8.854193687438964e-07,-2.1724281311035156e-05
-5.730859041213988e-07,-8.576836585998535e-07,-2.2382036209106443e-05
-5.730859041213988e-07,-8.576836585998535e-07,-2.1617963790893553e-05
-6.103428602218628e-07,-9.134426712989807e-07,-1.6055713653564454e-05
-6.040799617767334e-07,-9.040694832801819e-07,-1.616657066345215e-05
-6.103428602218628e-07,-9.134426712989807e-07,-1.5944286346435545e-05
-6.040799617767334e-07,-9.040694832801819e-07,-1.583342933654785e-05
-5.916182994842529e-07,-8.854193687438964e-07,-1.6275718688964842e-05
-5.916182994842529e-07,-8.854193687438964e-07,-1.5724282264709474e-05
-5.730859041213988e-07,-8.576836585998535e-07,-1.6382036209106446e-05
-5.730859041213988e-07,-8.576836585998535e-07,-1.5617963790893552e-05
-7.688479423522949e-07,-7.688479423522949e-07,-2.9166570663452147e-05
-7.76819109916687e-07,-7.76819109916687e-07,-2.905571365356445e-05
-7.76819109916687e-07,-7.76819109916687e-07,-2.8944286346435545e-05
-7.688479423522949e-07,-7.688479423522949e-07,-2.883342933654785e-05
-7.52987265586853e-07,-7.52987265586853e-07,-2.9275718688964843e-05
-7.293999791145324e-07,-7.293999791145324e-07,-2.9382036209106444e-05
-7.52987265586853e-07,-7.52987265586853e-07,-2.8724281311035154e-05
-7.293999791145324e-07,-7.293999791145324e-07,-2.8617963790893553e-05
-6.983280181884765e-07,-6.983280181884765e-07,-2.9484434127807617e-05
-6.983280181884765e-07,-6.983280181884765e-07,-2.851556587219238e-05
-8.23167085647583e-07,-6.755557656288147e-07,-2.9275718688964843e-05
-7.973814010620117e-07,-6.543940305709838e-07,-2.9382036209106444e-05
-8.23167085647583e-07,-6.755557656288147e-07,-2.8724281311035154e-05
-7.973814010620117e-07,-6.543940305709838e-07,-2.8617963790893553e-05
-7.634135484695434e-07,-6.265172958374023e-07,-2.9484434127807617e-05
-7.634135484695434e-07,-6.265172958374023e-07,-2.851556587219238e-05
-7.216119766235351e-07,-5.922116637229919e-07,-2.9581859588623046e-05
-7.216119766235351e-07,-5.922116637229919e-07,-2.841814041137695e-05
-7.216119766235351e-07,-5.922116637229919e-07,-2.2581859588623045e-05
-6.755557656288147e-07,-8.23167085647583e-07,-2.9275718688964843e-05
-6.543940305709838e-07,-7.973814010620117e-07,-2.9382036209106444e-05
-6.755557656288147e-07,-8.23167085647583e-07,-2.8724281311035154e-05
-6.543940305709838e-07,-7.973814010620117e-07,-2.8617963790893553e-05
-6.265172958374023e-07,-7.634135484695434e-07,-2.9484434127807617e-05
-6.265172958374023e-07,-7.634135484695434e-07,-2.851556587219238e-05
-5.922116637229919e-07,-7.216119766235351e-07,-2.9581859588623046e-05
-5.922116637229919e-07,-7.216119766235351e-07,-2.841814041137695e-05
-5.922116637229919e-07,-7.216119766235351e-07,-2.2581859588623045e-05
-6.600903272628784e-07,-6.600903272628784e-07,-2.9581859588623046e-05
-6.600903272628784e-07,-6.600903272628784e-07,-2.841814041137695e-05
-6.724057197570801e-07,-5.518290996551513e-07,-2.9673316955566406e-05
-6.724057197570801e-07,-5.518290996551513e-07,-2.832668304443359e-05
-5.518290996551513e-07,-6.724057197570801e-07,-2.9673316955566406e-05
-5.518290996551513e-07,-6.724057197570801e-07,-2.832668304443359e-05
-6.150791645050048e-07,-6.150791645050048e-07,-2.9673316955566406e-05
-6.150791645050048e-07,-6.150791645050048e-07,-2.832668304443359e-05
-5.637564659118652e-07,-5.637564659118652e-07,-2.9757863998413084e-05
-5.637564659118652e-07,-5.637564659118652e-07,-2.8242136001586913e-05
-6.600903272628784e-07,-6.600903272628784e-07,-2.2581859588623045e-05
-6.724057197570801e-07,-5.518290996551513e-07,-2.2673316955566405e-05
-5.518290996551513e-07,-6.724057197570801e-07,-2.2673316955566405e-05
-6.150791645050048e-07,-6.150791645050048e-07,-2.2673316955566405e-05
-5.637564659118652e-07,-5.637564659118652e-07,-2.2757863998413086e-05
-7.76819109916687e-07,-7.76819109916687e-07,-2.205571365356445e-05
-7.76819109916687e-07,-7.76819109916687e-07,-2.1944286346435545e-05
-7.688479423522949e-07,-7.688479423522949e-07,-2.2166570663452146e-05
-7.688479423522949e-07,-7.688479423522949e-07,-2.183342933654785e-05
-7.52987265586853e-07,-7.52987265586853e-07,-2.2275718688964843e-05
-7.52987265586853e-07,-7.52987265586853e-07,-2.1724281311035156e-05
-7.293999791145324e-07,-7.293999791145324e-07,-2.2382036209106443e-05
-7.293999791145324e-07,-7.293999791145324e-07,-2.1617963790893553e-05
-6.983280181884765e-07,-6.983280181884765e-07,-2.2484434127807616e-05
-6.983280181884765e-07,-6.983280181884765e-07,-2.1515565872192383e-05
-7.76819109916687e-07,-7.76819109916687e-07,-1.6055713653564454e-05
-7.688479423522949e-07,-7.688479423522949e-07,-1.616657066345215e-05
-7.76819109916687e-07,-7.76819109916687e-07,-1.5944286346435545e-05
-7.688479423522949e-07,-7.688479423522949e-07,-1.583342933654785e-05
-7.52987265586853e-07,-7.52987265586853e-07,-1.6275718688964842e-05
-7.293999791145324e-07,-7.293999791145324e-07,-1.6382036209106446e-05
-7.52987265586853e-07,-7.52987265586853e-07,-1.5724282264709474e-05
-7.293999791145324e-07,-7.293999791145324e-07,-1.5617963790893552e-05
-6.983280181884765e-07,-6.983280181884765e-07,-1.6484434127807616e-05
-6.983280181884765e-07,-6.983280181884765e-07,-1.55155668258667e-05
-8.23167085647583e-07,-6.755557656288147e-07,-2.2275718688964843e-05
-8.23167085647583e-07,-6.755557656288147e-07,-2.1724281311035156e-05
-7.973814010620117e-07,-6.543940305709838e-07,-2.2382036209106443e-05
-7.973814010620117e-07,-6.543940305709838e-07,-2.1617963790893553e-05
-7.634135484695434e-07,-6.265172958374023e-07,-2.2484434127807616e-05
-7.634135484695434e-07,-6.265172958374023e-07,-2.1515565872192383e-05
-7.216119766235351e-07,-5.922116637229919e-07,-2.1418140411376954e-05
-8.23167085647583e-07,-6.755557656288147e-07,-1.6275718688964842e-05
-7.973814010620117e-07,-6.543940305709838e-07,-1.6382036209106446e-05
-8.23167085647583e-07,-6.755557656288147e-07,-1.5724282264709474e-05
-7.973814010620117e-07,-6.543940305709838e-07,-1.5617963790893552e-05
-7.634135484695434e-07,-6.265172958374023e-07,-1.6484434127807616e-05
-7.634135484695434e-07,-6.265172958374023e-07,-1.55155668258667e-05
-7.216119766235351e-07,-5.922116637229919e-07,-1.6581859588623045e-05
-7.216119766235351e-07,-5.922116637229919e-07,-1.5418139457702636e-05
-6.755557656288147e-07,-8.23167085647583e-07,-2.2275718688964843e-05
-6.755557656288147e-07,-8.23167085647583e-07,-2.1724281311035156e-05
-6.543940305709838e-07,-7.973814010620117e-07,-2.2382036209106443e-05
-6.543940305709838e-07,-7.973814010620117e-07,-2.1617963790893553e-05
-6.265172958374023e-07,-7.634135484695434e-07,-2.2484434127807616e-05
-6.265172958374023e-07,-7.634135484695434e-07,-2.1515565872192383e-05
-5.922116637229919e-07,-7.216119766235351e-07,-2.1418140411376954e-05
-6.755557656288147e-07,-8.23167085647583e-07,-1.6275718688964842e-05
-6.543940305709838e-07,-7.973814010620117e-07,-1.6382036209106446e-05
-6.755557656288147e-07,-8.23167085647583e-07,-1.5724282264709474e-05
-6.543940305709838e-07,-7.973814010620117e-07,-1.5617963790893552e-05
-6.265172958374023e-07,-7.634135484695434e-07,-1.6484434127807616e-05
-6.265172958374023e-07,-7.634135484695434e-07,-1.55155668258667e-05
-5.922116637229919e-07,-7.216119766235351e-07,-1.6581859588623045e-05
-5.922116637229919e-07,-7.216119766235351e-07,-1.5418139457702636e-05
-6.600903272628784e-07,-6.600903272628784e-07,-2.1418140411376954e-05
-6.724057197570801e-07,-5.518290996551513e-07,-2.1326683044433594e-05
-5.518290996551513e-07,-6.724057197570801e-07,-2.1326683044433594e-05
-6.150791645050048e-07,-6.150791645050048e-07,-2.1326683044433594e-05
-5.637564659118652e-07,-5.637564659118652e-07,-2.1242136001586912e-05
-6.600903272628784e-07,-6.600903272628784e-07,-1.6581859588623045e-05
-6.600903272628784e-07,-6.600903272628784e-07,-1.5418139457702636e-05
-6.724057197570801e-07,-5.518290996551513e-07,-1.6673316955566405e-05
-6.724057197570801e-07,-5.518290996551513e-07,-1.5326683044433594e-05
-5.518290996551513e-07,-6.724057197570801e-07,-1.6673316955566405e-05
-5.518290996551513e-07,-6.724057197570801e-07,-1.5326683044433594e-05
-6.150791645050048e-07,-6.150791645050048e-07,-1.6673316955566405e-05
-6.150791645050048e-07,-6.150791645050048e-07,-1.5326683044433594e-05
-5.637564659118652e-07,-5.637564659118652e-07,-1.6757863998413086e-05
-5.637564659118652e-07,-5.637564659118652e-07,-1.5242136001586914e-05
-8.492201566696166e-07,-6.969369649887085e-07,-1.2055713653564453e-05
-8.492201566696166e-07,-6.969369649887085e-07,-1.1944286346435546e-05
-8.405059576034546e-07,-6.897854208946227e-07,-1.2166570663452148e-05
-8.405059576034546e-07,-6.897854208946227e-07,-1.183342933654785e-05
-9.134426712989807e-07,-6.103428602218628e-07,-1.2055713653564453e-05
-9.134426712989807e-07,-6.103428602218628e-07,-1.1944286346435546e-05
-9.040694832801819e-07,-6.040799617767334e-07,-1.2166570663452148e-05
-9.040694832801819e-07,-6.040799617767334e-07,-1.183342933654785e-05
-8.854193687438964e-07,-5.916182994842529e-07,-1.2275717735290526e-05
-8.854193687438964e-07,-5.916182994842529e-07,-1.1724282264709473e-05
-8.576836585998535e-07,-5.730859041213988e-07,-1.2382036209106446e-05
-8.576836585998535e-07,-5.730859041213988e-07,-1.1617963790893553e-05
-8.492201566696166e-07,-6.969369649887085e-07,-6.055714130401611e-06
-8.492201566696166e-07,-6.969369649887085e-07,-5.944285869598388e-06
-8.405059576034546e-07,-6.897854208946227e-07,-6.166570663452148e-06
-8.405059576034546e-07,-6.897854208946227e-07,-5.833429336547851e-06
-8.492201566696166e-07,-6.969369649887085e-07,-3.0557141304016114e-06
-8.492201566696166e-07,-6.969369649887085e-07,-2.9442858695983883e-06
-8.405059576034546e-07,-6.897854208946227e-07,-3.166570663452148e-06
-8.405059576034546e-07,-6.897854208946227e-07,-2.8334293365478515e-06
-9.134426712989807e-07,-6.103428602218628e-07,-6.055714130401611e-06
-9.134426712989807e-07,-6.103428602218628e-07,-5.944285869598388e-06
-9.040694832801819e-07,-6.040799617767334e-07,-6.166570663452148e-06
-9.040694832801819e-07,-6.040799617767334e-07,-5.833429336547851e-06
-8.854193687438964e-07,-5.916182994842529e-07,-6.275717735290527e-06
-8.854193687438964e-07,-5.916182994842529e-07,-5.724282264709473e-06
-8.576836585998535e-07,-5.730859041213988e-07,-6.382035732269287e-06
-8.576836585998535e-07,-5.730859041213988e-07,-5.617964267730713e-06
-9.134426712989807e-07,-6.103428602218628e-07,-3.0557141304016114e-06
-9.134426712989807e-07,-6.103428602218628e-07,-2.9442858695983883e-06
-9.040694832801819e-07,-6.040799617767334e-07,-3.166570663452148e-06
-9.040694832801819e-07,-6.040799617767334e-07,-2.8334293365478515e-06
-8.854193687438964e-07,-5.916182994842529e-07,-3.275717735290527e-06
-8.854193687438964e-07,-5.916182994842529e-07,-2.7242822647094726e-06
-8.576836585998535e-07,-5.730859041213988e-07,-3.382035732269287e-06
-8.576836585998535e-07,-5.730859041213988e-07,-2.6179642677307127e-06
-6.969369649887085e-07,-8.492201566696166e-07,-1.2055713653564453e-05
-6.969369649887085e-07,-8.492201566696166e-07,-1.1944286346435546e-05
-6.897854208946227e-07,-8.405059576034546e-07,-1.2166570663452148e-05
-6.897854208946227e-07,-8.405059576034546e-07,-1.183342933654785e-05
-6.103428602218628e-07,-9.134426712989807e-07,-1.2055713653564453e-05
-6.103428602218628e-07,-9.134426712989807e-07,-1.1944286346435546e-05
-6.040799617767334e-07,-9.040694832801819e-07,-1.2166570663452148e-05
-6.040799617767334e-07,-9.040694832801819e-07,-1.183342933654785e-05
-5.916182994842529e-07,-8.854193687438964e-07,-1.2275717735290526e-05
-5.916182994842529e-07,-8.854193687438964e-07,-1.1724282264709473e-05
-5.730859041213988e-07,-8.576836585998535e-07,-1.2382036209106446e-05
-5.730859041213988e-07,-8.576836585998535e-07,-1.1617963790893553e-05
-6.969369649887085e-07,-8.492201566696166e-07,-6.055714130401611e-06
-6.969369649887085e-07,-8.492201566696166e-07,-5.944285869598388e-06
-6.897854208946227e-07,-8.405059576034546e-07,-6.166570663452148e-06
-6.897854208946227e-07,-8.405059576034546e-07,-5.833429336547851e-06
-6.969369649887085e-07,-8.492201566696166e-07,-3.0557141304016114e-06
-6.969369649887085e-07,-8.492201566696166e-07,-2.9442858695983883e-06
-6.897854208946227e-07,-8.405059576034546e-07,-3.166570663452148e-06
-6.897854208946227e-07,-8.405059576034546e-07,-2.8334293365478515e-06
-6.103428602218628e-07,-9.134426712989807e-07,-6.055714130401611e-06
-6.103428602218628e-07,-9.134426712989807e-07,-5.944285869598388e-06
-6.040799617767334e-07,-9.040694832801819e-07,-6.166570663452148e-06
-6.040799617767334e-07,-9.040694832801819e-07,-5.833429336547851e-06
-5.916182994842529e-07,-8.854193687438964e-07,-6.275717735290527e-06
-5.916182994842529e-07,-8.854193687438964e-07,-5.724282264709473e-06
-5.730859041213988e-07,-8.576836585998535e-07,-6.382035732269287e-06
-5.730859041213988e-07,-8.576836585998535e-07,-5.617964267730713e-06
-6.103428602218628e-07,-9.134426712989807e-07,-3.0557141304016114e-06
-6.103428602218628e-07,-9.134426712989807e-07,-2.9442858695983883e-06
-6.040799617767334e-07,-9.040694832801819e-07,-3.166570663452148e-06
-6.040799617767334e-07,-9.040694832801819e-07,-2.8334293365478515e-06
-5.916182994842529e-07,-8.854193687438964e-07,-3.275717735290527e-06
-5.916182994842529e-07,-8.854193687438964e-07,-2.7242822647094726e-06
-5.730859041213988e-07,-8.576836585998535e-07,-3.382035732269287e-06
-5.730859041213988e-07,-8.576836585998535e-07,-2.6179642677307127e-06
-7.76819109916687e-07,-7.76819109916687e-07,-1.2055713653564453e-05
-7.76819109916687e-07,-7.76819109916687e-07,-1.1944286346435546e-05
-7.688479423522949e-07,-7.688479423522949e-07,-1.2166570663452148e-05
-7.688479423522949e-07,-7.688479423522949e-07,-1.183342933654785e-05
-7.52987265586853e-07,-7.52987265586853e-07,-1.2275717735290526e-05
-7.293999791145324e-07,-7.293999791145324e-07,-1.2382036209106446e-05
-7.52987265586853e-07,-7.52987265586853e-07,-1.1724282264709473e-05
-7.293999791145324e-07,-7.293999791145324e-07,-1.1617963790893553e-05
-6.983280181884765e-07,-6.983280181884765e-07,-1.24844331741333e-05
-6.983280181884765e-07,-6.983280181884765e-07,-1.1515566825866699e-05
-8.23167085647583e-07,-6.755557656288147e-07,-1.2275717735290526e-05
-7.973814010620117e-07,-6.543940305709838e-07,-1.2382036209106446e-05
-8.23167085647583e-07,-6.755557656288147e-07,-1.1724282264709473e-05
-7.973814010620117e-07,-6.543940305709838e-07,-1.1617963790893553e-05
-7.634135484695434e-07,-6.265172958374023e-07,-1.24844331741333e-05
-7.634135484695434e-07,-6.265172958374023e-07,-1.1515566825866699e-05
-7.216119766235351e-07,-5.922116637229919e-07,-1.2581860542297362e-05
-7.216119766235351e-07,-5.922116637229919e-07,-1.1418139457702637e-05
-6.755557656288147e-07,-8.23167085647583e-07,-1.2275717735290526e-05
-6.543940305709838e-07,-7.973814010620117e-07,-1.2382036209106446e-05
-6.755557656288147e-07,-8.23167085647583e-07,-1.1724282264709473e-05
-6.543940305709838e-07,-7.973814010620117e-07,-1.1617963790893553e-05
-6.265172958374023e-07,-7.634135484695434e-07,-1.24844331741333e-05
-6.265172958374023e-07,-7.634135484695434e-07,-1.1515566825866699e-05
-5.922116637229919e-07,-7.216119766235351e-07,-1.2581860542297362e-05
-5.922116637229919e-07,-7.216119766235351e-07,-1.1418139457702637e-05
-6.600903272628784e-07,-6.600903272628784e-07,-1.2581860542297362e-05
-6.600903272628784e-07,-6.600903272628784e-07,-1.1418139457702637e-05
-6.724057197570801e-07,-5.518290996551513e-07,-1.2673316955566406e-05
-6.724057197570801e-07,-5.518290996551513e-07,-1.1326683044433593e-05
-5.518290996551513e-07,-6.724057197570801e-07,-1.2673316955566406e-05
-5.518290996551513e-07,-6.724057197570801e-07,-1.1326683044433593e-05
-6.150791645050048e-07,-6.150791645050048e-07,-1.2673316955566406e-05
-6.150791645050048e-07,-6.150791645050048e-07,-1.1326683044433593e-05
-5.637564659118652e-07,-5.637564659118652e-07,-1.2757863998413086e-05
-5.637564659118652e-07,-5.637564659118652e-07,-1.1242136001586913e-05
-7.76819109916687e-07,-7.76819109916687e-07,-6.055714130401611e-06
-7.76819109916687e-07,-7.76819109916687e-07,-5.944285869598388e-06
-7.688479423522949e-07,-7.688479423522949e-07,-6.166570663452148e-06
-7.688479423522949e-07,-7.688479423522949e-07,-5.833429336547851e-06
-7.52987265586853e-07,-7.52987265586853e-07,-6.275717735290527e-06
-7.52987265586853e-07,-7.52987265586853e-07,-5.724282264709473e-06
-7.293999791145324e-07,-7.293999791145324e-07,-6.382035732269287e-06
-6.983280181884765e-07,-6.983280181884765e-07,-6.484433650970458e-06
-7.293999791145324e-07,-7.293999791145324e-07,-5.617964267730713e-06
-6.983280181884765e-07,-6.983280181884765e-07,-5.515566349029541e-06
-7.76819109916687e-07,-7.76819109916687e-07,-3.0557141304016114e-06
-7.76819109916687e-07,-7.76819109916687e-07,-2.9442858695983883e-06
-7.688479423522949e-07,-7.688479423522949e-07,-3.166570663452148e-06
-7.688479423522949e-07,-7.688479423522949e-07,-2.8334293365478515e-06
-7.52987265586853e-07,-7.52987265586853e-07,-3.275717735290527e-06
-7.293999791145324e-07,-7.293999791145324e-07,-3.382035732269287e-06
-7.52987265586853e-07,-7.52987265586853e-07,-2.7242822647094726e-06
-7.293999791145324e-07,-7.293999791145324e-07,-2.6179642677307127e-06
-6.983280181884765e-07,-6.983280181884765e-07,-3.4844336509704587e-06
-6.983280181884765e-07,-6.983280181884765e-07,-2.515566349029541e-06
-8.23167085647583e-07,-6.755557656288147e-07,-6.275717735290527e-06
-8.23167085647583e-07,-6.755557656288147e-07,-5.724282264709473e-06
-7.973814010620117e-07,-6.543940305709838e-07,-6.382035732269287e-06
-7.634135484695434e-07,-6.265172958374023e-07,-6.484433650970458e-06
-7.973814010620117e-07,-6.543940305709838e-07,-5.617964267730713e-06
-7.634135484695434e-07,-6.265172958374023e-07,-5.515566349029541e-06
-7.216119766235351e-07,-5.922116637229919e-07,-6.581860542297363e-06
-7.216119766235351e-07,-5.922116637229919e-07,-5.418139457702637e-06
-8.23167085647583e-07,-6.755557656288147e-07,-3.275717735290527e-06
-7.973814010620117e-07,-6.543940305709838e-07,-3.382035732269287e-06
-8.23167085647583e-07,-6.755557656288147e-07,-2.7242822647094726e-06
-7.973814010620117e-07,-6.543940305709838e-07,-2.6179642677307127e-06
-7.634135484695434e-07,-6.265172958374023e-07,-3.4844336509704587e-06
-7.634135484695434e-07,-6.265172958374023e-07,-2.515566349029541e-06
-7.216119766235351e-07,-5.922116637229919e-07,-3.581860303878784e-06
-7.216119766235351e-07,-5.922116637229919e-07,-2.4181396961212157e-06
-6.755557656288147e-07,-8.23167085647583e-07,-6.275717735290527e-06
-6.755557656288147e-07,-8.23167085647583e-07,-5.724282264709473e-06
-6.543940305709838e-07,-7.973814010620117e-07,-6.382035732269287e-06
-6.265172958374023e-07,-7.634135484695434e-07,-6.484433650970458e-06
-6.543940305709838e-07,-7.973814010620117e-07,-5.617964267730713e-06
-6.265172958374023e-07,-7.634135484695434e-07,-5.515566349029541e-06
-5.922116637229919e-07,-7.216119766235351e-07,-6.581860542297363e-06
-5.922116637229919e-07,-7.216119766235351e-07,-5.418139457702637e-06
-6.755557656288147e-07,-8.23167085647583e-07,-3.275717735290527e-06
-6.543940305709838e-07,-7.973814010620117e-07,-3.382035732269287e-06
-6.755557656288147e-07,-8.23167085647583e-07,-2.7242822647094726e-06
-6.543940305709838e-07,-7.973814010620117e-07,-2.6179642677307127e-06
-6.265172958374023e-07,-7.634135484695434e-07,-3.4844336509704587e-06
-6.265172958374023e-07,-7.634135484695434e-07,-2.515566349029541e-06
-5.922116637229919e-07,-7.216119766235351e-07,-3.581860303878784e-06
-5.922116637229919e-07,-7.216119766235351e-07,-2.4181396961212157e-06
-6.600903272628784e-07,-6.600903272628784e-07,-6.581860542297363e-06
-6.600903272628784e-07,-6.600903272628784e-07,-5.418139457702637e-06
-6.724057197570801e-07,-5.518290996551513e-07,-6.673316478729248e-06
-6.724057197570801e-07,-5.518290996551513e-07,-5.3266835212707516e-06
-5.518290996551513e-07,-6.724057197570801e-07,-6.673316478729248e-06
-5.518290996551513e-07,-6.724057197570801e-07,-5.3266835212707516e-06
-6.150791645050048e-07,-6.150791645050048e-07,-6.673316478729248e-06
-5.637564659118652e-07,-5.637564659118652e-07,-6.757863521575928e-06
-6.150791645050048e-07,-6.150791645050048e-07,-5.3266835212707516e-06
-5.637564659118652e-07,-5.637564659118652e-07,-5.242136478424072e-06
-6.600903272628784e-07,-6.600903272628784e-07,-3.581860303878784e-06
-6.600903272628784e-07,-6.600903272628784e-07,-2.4181396961212157e-06
-6.724057197570801e-07,-5.518290996551513e-07,-3.673316478729248e-06
-6.724057197570801e-07,-5.518290996551513e-07,-2.326683521270752e-06
-5.518290996551513e-07,-6.724057197570801e-07,-3.673316478729248e-06
-5.518290996551513e-07,-6.724057197570801e-07,-2.326683521270752e-06
-6.150791645050048e-07,-6.150791645050048e-07,-3.673316478729248e-06
-6.150791645050048e-07,-6.150791645050048e-07,-2.326683521270752e-06
-5.637564659118652e-07,-5.637564659118652e-07,-3.7578635215759275e-06
-5.637564659118652e-07,-5.637564659118652e-07,-2.242136478424072e-06
-9.688682556152344e-07,-5.178708434104919e-07,-2.905571365356445e-05
-9.688682556152344e-07,-5.178708434104919e-07,-2.8944286346435545e-05
-1.0045481920242308e-06,-4.16097491979599e-07,-2.9166570663452147e-05
-1.014963150024414e-06,-4.2041149735450745e-07,-2.905571365356445e-05
-1.014963150024414e-06,-4.2041149735450745e-07,-2.8944286346435545e-05
-1.0045481920242308e-06,-4.16097491979599e-07,-2.883342933654785e-05
-1.040495753288269e-06,-3.156309425830841e-07,-2.9166570663452147e-05
-1.051283359527588e-06,-3.189032971858978e-07,-2.905571365356445e-05
-1.051283359527588e-06,-3.189032971858978e-07,-2.8944286346435545e-05
-1.040495753288269e-06,-3.156309425830841e-07,-2.883342933654785e-05
-9.838253259658813e-07,-4.075137674808502e-07,-2.9275718688964843e-05
-9.838253259658813e-07,-4.075137674808502e-07,-2.8724281311035154e-05
-1.019031286239624e-06,-3.091197609901428e-07,-2.9275718688964843e-05
-1.019031286239624e-06,-3.091197609901428e-07,-2.8724281311035154e-05
-9.87110137939453e-07,-2.9943656921386717e-07,-2.9382036209106444e-05
-9.87110137939453e-07,-2.9943656921386717e-07,-2.8617963790893553e-05
-9.589263796806334e-07,-5.12556791305542e-07,-2.9166570663452147e-05
-9.391445517539978e-07,-5.019832253456115e-07,-2.9275718688964843e-05
-9.589263796806334e-07,-5.12556791305542e-07,-2.883342933654785e-05
-9.391445517539978e-07,-5.019832253456115e-07,-2.8724281311035154e-05
-9.097259044647217e-07,-4.862586259841919e-07,-2.9382036209106444e-05
