x,y,z
-5.45798659324646e-07,-3.6469101905822754e-07,-1.2756886482238769e-05
-5.404127836227416e-07,-4.435053169727325e-07,-6.035454273223876e-06
-5.404127836227416e-07,-4.435053169727325e-07,-5.964545726776123e-06
-5.348674654960632e-07,-4.389543533325195e-07,-6.10599946975708e-06
-5.348674654960632e-07,-4.389543533325195e-07,-5.8940005302429196e-06
-5.404127836227416e-07,-4.435053169727325e-07,-5.035454273223877e-06
-5.404127836227416e-07,-4.435053169727325e-07,-4.9645457267761224e-06
-5.348674654960632e-07,-4.389543533325195e-07,-5.10599946975708e-06
-5.348674654960632e-07,-4.389543533325195e-07,-4.89400053024292e-06
-5.404127836227416e-07,-4.435053169727325e-07,-3.545441851019859e-08
-5.348674654960632e-07,-4.389543533325195e-07,-1.0599944740533829e-07
-5.812817215919494e-07,-3.884000182151794e-07,-6.035454273223876e-06
-5.812817215919494e-07,-3.884000182151794e-07,-5.964545726776123e-06
-5.753169655799866e-07,-3.8441449403762815e-07,-6.10599946975708e-06
-5.753169655799866e-07,-3.8441449403762815e-07,-5.8940005302429196e-06
-5.812817215919494e-07,-3.884000182151794e-07,-5.035454273223877e-06
-5.812817215919494e-07,-3.884000182151794e-07,-4.9645457267761224e-06
-5.753169655799866e-07,-3.8441449403762815e-07,-5.10599946975708e-06
-5.753169655799866e-07,-3.8441449403762815e-07,-4.89400053024292e-06
-5.634486675262451e-07,-3.764843940734863e-07,-6.175457000732421e-06
-5.634486675262451e-07,-3.764843940734863e-07,-5.824542999267578e-06
-5.45798659324646e-07,-3.6469101905822754e-07,-6.24311351776123e-06
-5.45798659324646e-07,-3.6469101905822754e-07,-5.756886482238769e-06
-5.634486675262451e-07,-3.764843940734863e-07,-5.1754570007324215e-06
-5.634486675262451e-07,-3.764843940734863e-07,-4.824542999267578e-06
-5.45798659324646e-07,-3.6469101905822754e-07,-5.24311351776123e-06
-5.45798659324646e-07,-3.6469101905822754e-07,-4.756886482238769e-06
-5.812817215919494e-07,-3.884000182151794e-07,-3.545441851019859e-08
-5.753169655799866e-07,-3.8441449403762815e-07,-1.0599944740533829e-07
-5.634486675262451e-07,-3.764843940734863e-07,-1.7545677721500395e-07
-5.45798659324646e-07,-3.6469101905822754e-07,-2.4311368167400357e-07
-4.435053169727325e-07,-5.404127836227416e-07,-1.3035454750061034e-05
-4.435053169727325e-07,-5.404127836227416e-07,-1.2964545249938964e-05
-4.389543533325195e-07,-5.348674654960632e-07,-1.3105998992919921e-05
-4.389543533325195e-07,-5.348674654960632e-07,-1.2894001007080077e-05
-3.884000182151794e-07,-5.812817215919494e-07,-1.3035454750061034e-05
-3.884000182151794e-07,-5.812817215919494e-07,-1.2964545249938964e-05
-3.8441449403762815e-07,-5.753169655799866e-07,-1.3105998992919921e-05
-3.8441449403762815e-07,-5.753169655799866e-07,-1.2894001007080077e-05
-3.764843940734863e-07,-5.634486675262451e-07,-1.3175457000732421e-05
-3.6469101905822754e-07,-5.45798659324646e-07,-1.324311351776123e-05
-3.764843940734863e-07,-5.634486675262451e-07,-1.2824542999267577e-05
-3.6469101905822754e-07,-5.45798659324646e-07,-1.2756886482238769e-05
-4.435053169727325e-07,-5.404127836227416e-07,-6.035454273223876e-06
-4.435053169727325e-07,-5.404127836227416e-07,-5.964545726776123e-06
-4.389543533325195e-07,-5.348674654960632e-07,-6.10599946975708e-06
-4.389543533325195e-07,-5.348674654960632e-07,-5.8940005302429196e-06
-4.435053169727325e-07,-5.404127836227416e-07,-5.035454273223877e-06
-4.435053169727325e-07,-5.404127836227416e-07,-4.9645457267761224e-06
-4.389543533325195e-07,-5.348674654960632e-07,-5.10599946975708e-06
-4.389543533325195e-07,-5.348674654960632e-07,-4.89400053024292e-06
-4.435053169727325e-07,-5.404127836227416e-07,-3.545441851019859e-08
-4.389543533325195e-07,-5.348674654960632e-07,-1.0599944740533829e-07
-3.884000182151794e-07,-5.812817215919494e-07,-6.035454273223876e-06
-3.884000182151794e-07,-5.812817215919494e-07,-5.964545726776123e-06
-3.8441449403762815e-07,-5.753169655799866e-07,-6.10599946975708e-06
-3.8441449403762815e-07,-5.753169655799866e-07,-5.8940005302429196e-06
-3.884000182151794e-07,-5.812817215919494e-07,-5.035454273223877e-06
-3.884000182151794e-07,-5.812817215919494e-07,-4.9645457267761224e-06
-3.8441449403762815e-07,-5.753169655799866e-07,-5.10599946975708e-06
-3.8441449403762815e-07,-5.753169655799866e-07,-4.89400053024292e-06
-3.764843940734863e-07,-5.634486675262451e-07,-6.175457000732421e-06
-3.764843940734863e-07,-5.634486675262451e-07,-5.824542999267578e-06
-3.6469101905822754e-07,-5.45798659324646e-07,-6.24311351776123e-06
-3.6469101905822754e-07,-5.45798659324646e-07,-5.756886482238769e-06
-3.764843940734863e-07,-5.634486675262451e-07,-5.1754570007324215e-06
-3.764843940734863e-07,-5.634486675262451e-07,-4.824542999267578e-06
-3.6469101905822754e-07,-5.45798659324646e-07,-5.24311351776123e-06
