x,y,z
-4.642367959022522e-07,-4.642367959022522e-07,-2.9999999999999997e-05
-4.6441558003425595e-07,-4.640189707279205e-07,-2.7242828369140624e-05
-4.655729532241821e-07,-4.6260869503021236e-07,-2.7243114471435545e-05
-4.6260869503021236e-07,-4.655729532241821e-07,-2.7243114471435545e-05
-4.642367959022522e-07,-4.642367959022522e-07,-2.7242784500122068e-05
-4.791737198829651e-07,-4.791737198829651e-07,-2.717545700073242e-05
-4.791737198829651e-07,-4.791737198829651e-07,-2.6824542999267575e-05
-4.655729532241821e-07,-4.6260869503021236e-07,-2.6756885528564453e-05
-4.640189707279205e-07,-4.6441558003425595e-07,-2.6757171630859374e-05
-4.6260869503021236e-07,-4.655729532241821e-07,-2.6756885528564453e-05
-4.642367959022522e-07,-4.642367959022522e-07,-2.675721549987793e-05
-4.943394362926483e-07,-4.943394362926483e-07,-2.503545379638672e-05
-4.943394362926483e-07,-4.943394362926483e-07,-2.496454620361328e-05
-4.892668724060059e-07,-4.892668724060059e-07,-2.510599899291992e-05
-4.892668724060059e-07,-4.892668724060059e-07,-2.4894001007080076e-05
-4.791737198829651e-07,-4.791737198829651e-07,-2.517545700073242e-05
-4.791737198829651e-07,-4.791737198829651e-07,-2.4824542999267578e-05
-4.6441558003425595e-07,-4.640189707279205e-07,-2.5242828369140623e-05
-4.655729532241821e-07,-4.6260869503021236e-07,-2.5243114471435547e-05
-4.6260869503021236e-07,-4.655729532241821e-07,-2.5243114471435547e-05
-4.642367959022522e-07,-4.642367959022522e-07,-2.524278450012207e-05
-4.655729532241821e-07,-4.6260869503021236e-07,-2.4756885528564452e-05
-4.640189707279205e-07,-4.6441558003425595e-07,-2.4757171630859373e-05
-4.6260869503021236e-07,-4.655729532241821e-07,-2.4756885528564452e-05
-4.642367959022522e-07,-4.642367959022522e-07,-2.475721549987793e-05
-5.07424533367157e-07,-4.1643255949020385e-07,-2.7243114471435545e-05
-5.238336324691773e-07,-4.29899126291275e-07,-2.717545700073242e-05
-5.238336324691773e-07,-4.29899126291275e-07,-2.6824542999267575e-05
-5.07424533367157e-07,-4.1643255949020385e-07,-2.6756885528564453e-05
-5.050607323646545e-07,-4.14492666721344e-07,-2.7250240325927732e-05
-5.089168548583984e-07,-4.0979400277137753e-07,-2.675045585632324e-05
-5.050607323646545e-07,-4.14492666721344e-07,-2.6749759674072266e-05
-5.012046694755554e-07,-4.1919130086898803e-07,-2.7249544143676755e-05
-5.238336324691773e-07,-4.29899126291275e-07,-2.517545700073242e-05
-5.238336324691773e-07,-4.29899126291275e-07,-2.4824542999267578e-05
-5.07424533367157e-07,-4.1643255949020385e-07,-2.5243114471435547e-05
-5.07424533367157e-07,-4.1643255949020385e-07,-2.4756885528564452e-05
-5.050607323646545e-07,-4.14492666721344e-07,-2.5250240325927735e-05
-5.089168548583984e-07,-4.0979400277137753e-07,-2.4750455856323242e-05
-5.050607323646545e-07,-4.14492666721344e-07,-2.4749759674072264e-05
-5.012046694755554e-07,-4.1919130086898803e-07,-2.5249544143676757e-05
-4.1643255949020385e-07,-5.07424533367157e-07,-2.7243114471435545e-05
-4.29899126291275e-07,-5.238336324691773e-07,-2.717545700073242e-05
-4.29899126291275e-07,-5.238336324691773e-07,-2.6824542999267575e-05
-4.1643255949020385e-07,-5.07424533367157e-07,-2.6756885528564453e-05
-4.1919130086898803e-07,-5.012046694755554e-07,-2.675045585632324e-05
-4.0979400277137753e-07,-5.089168548583984e-07,-2.7249544143676755e-05
-4.14492666721344e-07,-5.050607323646545e-07,-2.7250240325927732e-05
-4.14492666721344e-07,-5.050607323646545e-07,-2.6749759674072266e-05
-4.29899126291275e-07,-5.238336324691773e-07,-2.517545700073242e-05
-4.29899126291275e-07,-5.238336324691773e-07,-2.4824542999267578e-05
-4.1643255949020385e-07,-5.07424533367157e-07,-2.5243114471435547e-05
-4.1643255949020385e-07,-5.07424533367157e-07,-2.4756885528564452e-05
-4.1919130086898803e-07,-5.012046694755554e-07,-2.4750455856323242e-05
-4.0979400277137753e-07,-5.089168548583984e-07,-2.5249544143676757e-05
-4.14492666721344e-07,-5.050607323646545e-07,-2.5250240325927735e-05
-4.14492666721344e-07,-5.050607323646545e-07,-2.4749759674072264e-05
-4.943394362926483e-07,-4.943394362926483e-07,-1.7035453796386717e-05
-4.943394362926483e-07,-4.943394362926483e-07,-1.696454620361328e-05
-4.892668724060059e-07,-4.892668724060059e-07,-1.7105998992919922e-05
-4.892668724060059e-07,-4.892668724060059e-07,-1.6894001007080078e-05
-4.943394362926483e-07,-4.943394362926483e-07,-1.5035454750061034e-05
-4.892668724060059e-07,-4.892668724060059e-07,-1.510599899291992e-05
-4.791737198829651e-07,-4.791737198829651e-07,-1.717545700073242e-05
-4.6441558003425595e-07,-4.640189707279205e-07,-1.7242828369140625e-05
-4.655729532241821e-07,-4.6260869503021236e-07,-1.7243114471435546e-05
-4.6260869503021236e-07,-4.655729532241821e-07,-1.7243114471435546e-05
-4.642367959022522e-07,-4.642367959022522e-07,-1.724278450012207e-05
-4.791737198829651e-07,-4.791737198829651e-07,-1.6824542999267576e-05
-4.655729532241821e-07,-4.6260869503021236e-07,-1.6756885528564454e-05
-4.640189707279205e-07,-4.6441558003425595e-07,-1.6757171630859375e-05
-4.6260869503021236e-07,-4.655729532241821e-07,-1.6756885528564454e-05
-4.642367959022522e-07,-4.642367959022522e-07,-1.6757215499877927e-05
-4.791737198829651e-07,-4.791737198829651e-07,-1.517545700073242e-05
-4.6441558003425595e-07,-4.640189707279205e-07,-1.5242827415466308e-05
-4.655729532241821e-07,-4.6260869503021236e-07,-1.5243113517761229e-05
-4.6260869503021236e-07,-4.655729532241821e-07,-1.5243113517761229e-05
-4.642367959022522e-07,-4.642367959022522e-07,-1.5242783546447754e-05
-5.238336324691773e-07,-4.29899126291275e-07,-1.717545700073242e-05
-5.07424533367157e-07,-4.1643255949020385e-07,-1.7243114471435546e-05
-5.050607323646545e-07,-4.14492666721344e-07,-1.7250240325927733e-05
-5.012046694755554e-07,-4.1919130086898803e-07,-1.7249544143676756e-05
-5.238336324691773e-07,-4.29899126291275e-07,-1.6824542999267576e-05
-5.07424533367157e-07,-4.1643255949020385e-07,-1.6756885528564454e-05
-5.238336324691773e-07,-4.29899126291275e-07,-1.517545700073242e-05
-5.07424533367157e-07,-4.1643255949020385e-07,-1.5243113517761229e-05
-5.089168548583984e-07,-4.0979400277137753e-07,-1.675045585632324e-05
-5.050607323646545e-07,-4.14492666721344e-07,-1.6749759674072266e-05
-5.050607323646545e-07,-4.14492666721344e-07,-1.5250239372253418e-05
-5.012046694755554e-07,-4.1919130086898803e-07,-1.524954319000244e-05
-4.29899126291275e-07,-5.238336324691773e-07,-1.717545700073242e-05
-4.1643255949020385e-07,-5.07424533367157e-07,-1.7243114471435546e-05
-4.0979400277137753e-07,-5.089168548583984e-07,-1.7249544143676756e-05
-4.14492666721344e-07,-5.050607323646545e-07,-1.7250240325927733e-05
-4.29899126291275e-07,-5.238336324691773e-07,-1.6824542999267576e-05
-4.1643255949020385e-07,-5.07424533367157e-07,-1.6756885528564454e-05
-4.29899126291275e-07,-5.238336324691773e-07,-1.517545700073242e-05
-4.1643255949020385e-07,-5.07424533367157e-07,-1.5243113517761229e-05
-4.1919130086898803e-07,-5.012046694755554e-07,-1.675045585632324e-05
-4.14492666721344e-07,-5.050607323646545e-07,-1.6749759674072266e-05
-4.0979400277137753e-07,-5.089168548583984e-07,-1.524954319000244e-05
-4.14492666721344e-07,-5.050607323646545e-07,-1.5250239372253418e-05
-5.404127836227416e-07,-4.435053169727325e-07,-1.4964545249938964e-05
-5.348674654960632e-07,-4.389543533325195e-07,-1.4894001007080077e-05
-5.404127836227416e-07,-4.435053169727325e-07,-1.0035454750061034e-05
-5.404127836227416e-07,-4.435053169727325e-07,-9.964545249938964e-06
-5.348674654960632e-07,-4.389543533325195e-07,-1.0105998992919921e-05
-5.348674654960632e-07,-4.389543533325195e-07,-9.894001007080077e-06
-5.812817215919494e-07,-3.884000182151794e-07,-1.4964545249938964e-05
-5.753169655799866e-07,-3.8441449403762815e-07,-1.4894001007080077e-05
-5.634486675262451e-07,-3.764843940734863e-07,-1.4824542999267577e-05
-5.46877920627594e-07,-3.6289042234420776e-07,-1.4756886482238768e-05
-5.445481538772583e-07,-3.663771152496338e-07,-1.4756886482238768e-05
-5.457059144973755e-07,-3.649664223194122e-07,-1.4757172584533691e-05
-5.458847284317017e-07,-3.6474850773811337e-07,-1.4757216453552245e-05
-5.812817215919494e-07,-3.884000182151794e-07,-1.0035454750061034e-05
-5.812817215919494e-07,-3.884000182151794e-07,-9.964545249938964e-06
-5.753169655799866e-07,-3.8441449403762815e-07,-1.0105998992919921e-05
-5.753169655799866e-07,-3.8441449403762815e-07,-9.894001007080077e-06
-5.634486675262451e-07,-3.764843940734863e-07,-1.0175457000732421e-05
-5.634486675262451e-07,-3.764843940734863e-07,-9.824542999267577e-06
-5.46877920627594e-07,-3.6289042234420776e-07,-1.024311351776123e-05
-5.46877920627594e-07,-3.6289042234420776e-07,-9.756886482238769e-06
-5.445481538772583e-07,-3.663771152496338e-07,-1.024311351776123e-05
-5.458847284317017e-07,-3.6474850773811337e-07,-1.0242783546447754e-05
-5.46017587184906e-07,-3.644999265670776e-07,-1.0242827415466308e-05
-5.445481538772583e-07,-3.663771152496338e-07,-9.756886482238769e-06
-5.457059144973755e-07,-3.649664223194122e-07,-9.757172584533692e-06
-5.458847284317017e-07,-3.6474850773811337e-07,-9.757216453552246e-06
-5.404127836227416e-07,-4.435053169727325e-07,-2.035454511642456e-06
-5.404127836227416e-07,-4.435053169727325e-07,-1.9645456075668335e-06
-5.348674654960632e-07,-4.389543533325195e-07,-2.10599946975708e-06
-5.348674654960632e-07,-4.389543533325195e-07,-1.8940005302429197e-06
-5.812817215919494e-07,-3.884000182151794e-07,-2.035454511642456e-06
-5.812817215919494e-07,-3.884000182151794e-07,-1.9645456075668335e-06
-5.753169655799866e-07,-3.8441449403762815e-07,-2.10599946975708e-06
-5.753169655799866e-07,-3.8441449403762815e-07,-1.8940005302429197e-06
-5.634486675262451e-07,-3.764843940734863e-07,-2.1754567623138425e-06
-5.46877920627594e-07,-3.6289042234420776e-07,-2.2431137561798095e-06
-5.445481538772583e-07,-3.663771152496338e-07,-2.2431137561798095e-06
-5.458847284317017e-07,-3.6474850773811337e-07,-2.242783784866333e-06
-5.46017587184906e-07,-3.644999265670776e-07,-2.242827892303467e-06
-5.634486675262451e-07,-3.764843940734863e-07,-1.8245432376861571e-06
-5.46877920627594e-07,-3.6289042234420776e-07,-1.75688636302948e-06
-5.445481538772583e-07,-3.663771152496338e-07,-1.75688636302948e-06
-5.457059144973755e-07,-3.649664223194122e-07,-1.7571721076965332e-06
-5.458847284317017e-07,-3.6474850773811337e-07,-1.7572162151336668e-06
-4.435053169727325e-07,-5.404127836227416e-07,-1.4964545249938964e-05
-4.389543533325195e-07,-5.348674654960632e-07,-1.4894001007080077e-05
-4.435053169727325e-07,-5.404127836227416e-07,-1.0035454750061034e-05
-4.435053169727325e-07,-5.404127836227416e-07,-9.964545249938964e-06
-4.389543533325195e-07,-5.348674654960632e-07,-1.0105998992919921e-05
-4.389543533325195e-07,-5.348674654960632e-07,-9.894001007080077e-06
-3.884000182151794e-07,-5.812817215919494e-07,-1.4964545249938964e-05
-3.8441449403762815e-07,-5.753169655799866e-07,-1.4894001007080077e-05
-3.764843940734863e-07,-5.634486675262451e-07,-1.4824542999267577e-05
-3.6289042234420776e-07,-5.46877920627594e-07,-1.4756886482238768e-05
-3.663771152496338e-07,-5.445481538772583e-07,-1.4756886482238768e-05
-3.6474850773811337e-07,-5.458847284317017e-07,-1.4757216453552245e-05
-3.644999265670776e-07,-5.46017587184906e-07,-1.4757172584533691e-05
-3.884000182151794e-07,-5.812817215919494e-07,-1.0035454750061034e-05
-3.884000182151794e-07,-5.812817215919494e-07,-9.964545249938964e-06
-3.8441449403762815e-07,-5.753169655799866e-07,-1.0105998992919921e-05
-3.8441449403762815e-07,-5.753169655799866e-07,-9.894001007080077e-06
-3.764843940734863e-07,-5.634486675262451e-07,-1.0175457000732421e-05
-3.764843940734863e-07,-5.634486675262451e-07,-9.824542999267577e-06
-3.6289042234420776e-07,-5.46877920627594e-07,-1.024311351776123e-05
-3.6289042234420776e-07,-5.46877920627594e-07,-9.756886482238769e-06
-3.663771152496338e-07,-5.445481538772583e-07,-1.024311351776123e-05
-3.649664223194122e-07,-5.457059144973755e-07,-1.0242827415466308e-05
-3.6474850773811337e-07,-5.458847284317017e-07,-1.0242783546447754e-05
-3.663771152496338e-07,-5.445481538772583e-07,-9.756886482238769e-06
-3.6474850773811337e-07,-5.458847284317017e-07,-9.757216453552246e-06
-3.644999265670776e-07,-5.46017587184906e-07,-9.757172584533692e-06
-4.435053169727325e-07,-5.404127836227416e-07,-2.035454511642456e-06
-4.435053169727325e-07,-5.404127836227416e-07,-1.9645456075668335e-06
-4.389543533325195e-07,-5.348674654960632e-07,-2.10599946975708e-06
-4.389543533325195e-07,-5.348674654960632e-07,-1.8940005302429197e-06
-3.884000182151794e-07,-5.812817215919494e-07,-2.035454511642456e-06
-3.884000182151794e-07,-5.812817215919494e-07,-1.9645456075668335e-06
-3.8441449403762815e-07,-5.753169655799866e-07,-2.10599946975708e-06
-3.8441449403762815e-07,-5.753169655799866e-07,-1.8940005302429197e-06
-3.764843940734863e-07,-5.634486675262451e-07,-2.1754567623138425e-06
-3.6289042234420776e-07,-5.46877920627594e-07,-2.2431137561798095e-06
-3.663771152496338e-07,-5.445481538772583e-07,-2.2431137561798095e-06
-3.649664223194122e-07,-5.457059144973755e-07,-2.242827892303467e-06
-3.6474850773811337e-07,-5.458847284317017e-07,-2.242783784866333e-06
-3.764843940734863e-07,-5.634486675262451e-07,-1.8245432376861571e-06
-3.6289042234420776e-07,-5.46877920627594e-07,-1.75688636302948e-06
-3.663771152496338e-07,-5.445481538772583e-07,-1.75688636302948e-06
-3.6474850773811337e-07,-5.458847284317017e-07,-1.7572162151336668e-06
-3.644999265670776e-07,-5.46017587184906e-07,-1.7571721076965332e-06
-4.943394362926483e-07,-4.943394362926483e-07,-1.4964545249938964e-05
-4.892668724060059e-07,-4.892668724060059e-07,-1.4894001007080077e-05
-4.791737198829651e-07,-4.791737198829651e-07,-1.4824542999267577e-05
-4.655729532241821e-07,-4.6260869503021236e-07,-1.4756886482238768e-05
-4.640189707279205e-07,-4.6441558003425595e-07,-1.4757172584533691e-05
-4.6260869503021236e-07,-4.655729532241821e-07,-1.4756886482238768e-05
-4.642367959022522e-07,-4.642367959022522e-07,-1.4757216453552245e-05
-4.943394362926483e-07,-4.943394362926483e-07,-1.0035454750061034e-05
-4.943394362926483e-07,-4.943394362926483e-07,-9.964545249938964e-06
-4.892668724060059e-07,-4.892668724060059e-07,-1.0105998992919921e-05
-4.892668724060059e-07,-4.892668724060059e-07,-9.894001007080077e-06
-4.791737198829651e-07,-4.791737198829651e-07,-1.0175457000732421e-05
-4.791737198829651e-07,-4.791737198829651e-07,-9.824542999267577e-06
-4.6441558003425595e-07,-4.640189707279205e-07,-1.0242827415466308e-05
-4.655729532241821e-07,-4.6260869503021236e-07,-1.024311351776123e-05
-4.6260869503021236e-07,-4.655729532241821e-07,-1.024311351776123e-05
-4.642367959022522e-07,-4.642367959022522e-07,-1.0242783546447754e-05
-4.655729532241821e-07,-4.6260869503021236e-07,-9.756886482238769e-06
-4.640189707279205e-07,-4.6441558003425595e-07,-9.757172584533692e-06
-4.6260869503021236e-07,-4.655729532241821e-07,-9.756886482238769e-06
-4.642367959022522e-07,-4.642367959022522e-07,-9.757216453552246e-06
-5.238336324691773e-07,-4.29899126291275e-07,-1.4824542999267577e-05
-5.07424533367157e-07,-4.1643255949020385e-07,-1.4756886482238768e-05
-5.089168548583984e-07,-4.0979400277137753e-07,-1.4750456809997558e-05
-5.050607323646545e-07,-4.14492666721344e-07,-1.4749760627746581e-05
-5.238336324691773e-07,-4.29899126291275e-07,-1.0175457000732421e-05
-5.238336324691773e-07,-4.29899126291275e-07,-9.824542999267577e-06
-5.07424533367157e-07,-4.1643255949020385e-07,-1.024311351776123e-05
-5.07424533367157e-07,-4.1643255949020385e-07,-9.756886482238769e-06
-5.050607323646545e-07,-4.14492666721344e-07,-1.0250239372253417e-05
-5.089168548583984e-07,-4.0979400277137753e-07,-9.750456809997559e-06
-5.050607323646545e-07,-4.14492666721344e-07,-9.749760627746581e-06
-5.012046694755554e-07,-4.1919130086898803e-07,-1.0249543190002441e-05
-4.29899126291275e-07,-5.238336324691773e-07,-1.4824542999267577e-05
-4.1643255949020385e-07,-5.07424533367157e-07,-1.4756886482238768e-05
-4.1919130086898803e-07,-5.012046694755554e-07,-1.4750456809997558e-05
-4.14492666721344e-07,-5.050607323646545e-07,-1.4749760627746581e-05
-4.29899126291275e-07,-5.238336324691773e-07,-1.0175457000732421e-05
-4.29899126291275e-07,-5.238336324691773e-07,-9.824542999267577e-06
-4.1643255949020385e-07,-5.07424533367157e-07,-1.024311351776123e-05
-4.1643255949020385e-07,-5.07424533367157e-07,-9.756886482238769e-06
-4.1919130086898803e-07,-5.012046694755554e-07,-9.750456809997559e-06
-4.0979400277137753e-07,-5.089168548583984e-07,-1.0249543190002441e-05
-4.14492666721344e-07,-5.050607323646545e-07,-1.0250239372253417e-05
-4.14492666721344e-07,-5.050607323646545e-07,-9.749760627746581e-06
-4.943394362926483e-07,-4.943394362926483e-07,-2.035454511642456e-06
-4.943394362926483e-07,-4.943394362926483e-07,-1.9645456075668335e-06
-4.892668724060059e-07,-4.892668724060059e-07,-2.10599946975708e-06
-4.892668724060059e-07,-4.892668724060059e-07,-1.8940005302429197e-06
-4.791737198829651e-07,-4.791737198829651e-07,-2.1754567623138425e-06
-4.6441558003425595e-07,-4.640189707279205e-07,-2.2428281307220457e-06
-4.655729532241821e-07,-4.6260869503021236e-07,-2.2431137561798095e-06
-4.6260869503021236e-07,-4.655729532241821e-07,-2.2431137561798095e-06
